1711531826.579235,238,75,115
1711531826.647227,239,74,113
1711531826.715164,240,74,112
1711531826.781550,240,74,113
1711531826.847935,238,74,113
1711531826.914363,239,74,113
1711531826.980808,238,74,111
1711531827.047262,238,75,112
1711531827.113660,239,75,108
1711531827.180039,239,73,112
1711531827.246429,239,73,112
1711531827.312863,239,74,113
1711531827.379277,239,74,113
1711531827.445673,239,75,117
1711531827.512120,240,74,111
1711531827.578509,239,74,112
1711531827.644908,239,75,112
1711531827.711358,239,74,111
1711531827.777751,238,74,111
1711531827.844128,240,74,112
1711531827.910516,239,74,112
1711531827.976967,239,74,113
1711531828.043473,239,75,109
1711531828.109874,239,74,109
1711531828.176253,239,74,113
1711531828.242630,239,74,112
1711531828.309010,239,73,114
1711531828.375389,238,74,111
1711531828.441767,238,75,113
1711531828.508153,239,75,113
1711531828.574532,239,75,112
1711531828.640909,238,73,112
1711531828.707294,239,75,111
1711531828.773680,240,74,113
1711531828.840058,240,74,112
1711531828.906444,239,73,113
1711531828.972882,239,74,110
1711531829.039331,240,76,107
1711531829.105736,239,74,110
1711531829.172113,239,73,113
1711531829.238491,239,74,111
1711531829.304877,239,74,112
1711531829.371252,240,74,112
1711531829.437629,239,74,112
1711531829.504016,239,74,112
1711531829.570394,239,74,113
1711531829.636770,239,74,112
1711531829.703154,239,73,111
1711531829.769540,239,74,111
1711531829.835920,238,74,113
1711531829.902308,239,74,113
1711531829.968766,238,74,111
1711531830.035202,237,74,112
1711531830.101634,239,75,109
1711531830.168013,240,74,112
1711531830.234389,239,74,113
1711531830.300769,238,75,112
1711531830.367144,238,73,112
1711531830.433530,239,74,112
1711531830.499969,239,74,113
1711531830.566381,240,73,112
1711531830.632768,241,74,112
1711531830.699165,240,75,113
1711531830.765549,239,73,112
1711531830.831925,239,74,112
1711531830.898314,240,74,113
1711531830.964745,239,74,112
1711531831.031132,239,74,111
1711531831.097839,238,75,107
1711531831.164221,238,73,113
1711531831.230619,239,74,112
1711531831.297001,238,73,112
1711531831.363377,239,74,111
1711531831.429754,240,74,112
1711531831.496181,239,75,112
1711531831.562713,239,76,115
1711531831.629225,239,74,112
1711531831.695773,237,73,112
1711531831.762278,239,74,111
1711531831.828789,240,73,113
1711531831.895313,238,74,112
1711531831.961849,238,74,112
1711531832.028334,240,73,107
1711531832.094857,238,74,109
1711531832.161331,239,75,110
1711531832.227797,240,74,111
1711531832.294300,240,75,114
1711531832.360860,239,75,114
1711531832.427327,238,74,111
1711531832.493802,239,74,111
1711531832.560293,239,75,110
1711531832.626776,237,73,110
1711531832.693322,239,75,112
1711531832.759781,239,74,112
1711531832.826225,239,74,111
1711531832.892698,239,73,111
1711531832.959222,239,74,111
1711531833.025751,239,73,113
1711531833.092283,238,75,108
1711531833.158754,238,74,113
1711531833.225215,239,74,113
1711531833.291689,238,73,111
1711531833.358172,239,75,112
1711531833.424638,239,76,111
1711531833.491161,239,74,112
1711531833.557678,237,73,111
1711531833.624120,239,74,112
1711531833.690603,238,73,111
1711531833.757086,240,73,112
1711531833.823553,239,73,111
1711531833.890023,240,75,111
1711531833.956491,239,74,112
1711531834.023030,238,74,113
1711531834.089574,240,75,108
1711531834.156047,239,73,111
1711531834.222504,239,75,111
1711531834.288992,239,73,111
1711531834.355460,239,73,111
1711531834.421920,238,74,111
1711531834.488389,239,72,111
1711531834.554875,239,74,111
1711531834.621332,240,75,111
1711531834.687793,240,74,111
1711531834.754268,239,76,111
1711531834.820809,239,74,111
1711531834.887275,239,75,110
1711531834.953771,238,74,110
1711531835.020305,237,74,108
1711531835.086847,238,75,109
1711531835.154871,240,73,113
1711531835.222866,238,74,112
1711531835.290890,237,72,112
1711531835.358887,239,74,112
1711531835.426887,239,73,112
1711531835.494899,239,75,113
1711531835.562945,239,73,112
1711531835.630932,240,73,112
1711531835.698949,239,73,112
1711531835.766956,238,75,112
1711531835.833417,238,74,112
1711531835.899891,239,74,112
1711531835.966447,239,75,112
1711531836.032924,238,74,112
1711531836.099459,239,75,106
1711531836.165936,240,75,112
1711531836.232400,239,74,112
1711531836.298906,238,74,111
1711531836.365371,239,75,111
1711531836.431834,239,74,111
1711531836.498328,238,74,113
1711531836.564957,239,73,113
1711531836.631679,238,74,116
1711531836.698141,240,74,113
1711531836.764585,239,75,112
1711531836.830975,238,74,113
1711531836.897406,239,75,112
1711531836.963839,240,74,112
1711531837.030231,239,73,112
1711531837.096672,240,74,108
1711531837.163106,239,74,111
1711531837.229486,239,74,112
1711531837.295914,239,75,112
1711531837.362336,238,73,112
1711531837.428720,238,74,112
1711531837.495131,239,73,111
1711531837.561579,240,73,113
1711531837.627982,240,74,112
1711531837.694532,238,74,118
1711531837.761066,238,75,114
1711531837.827535,238,73,112
1711531837.893974,239,73,112
1711531837.960389,239,74,112
1711531838.026843,240,73,108
1711531838.093287,240,75,109
1711531838.159685,240,73,110
1711531838.226064,239,74,113
1711531838.292441,238,74,111
1711531838.358826,239,75,111
1711531838.425202,239,75,112
1711531838.491579,239,74,111
1711531838.557959,239,74,112
1711531838.625823,239,75,112
1711531838.693685,239,75,113
1711531838.761560,239,76,113
1711531838.827942,239,75,112
1711531838.894318,239,75,112
1711531838.960722,238,74,114
1711531839.027164,239,74,112
1711531839.093611,238,74,109
1711531839.160021,239,73,112
1711531839.226399,239,74,112
1711531839.292776,240,74,112
1711531839.359164,238,73,112
